voter_id,documento_hash,edad,fecha_nacimiento,fecha_defuncion,estado_documento,condicion_legal,habilitado_legalmente,estado_padron,municipio,zona_id,circunscripcion_autorizada,mesa_asignada
V003779,54cd39a2322b6ec31042,35,1991-06-04,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-055
V003780,23fb64e7faeca2694eff,19,2007-06-04,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-051
V003781,e72a037337ee08784364,25,2001-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-039
V003782,4543820a1beaf4ee9aac,71,1955-06-04,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-033
V003783,a6542096c6cdbeef5358,16,2010-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-033
V003784,2c514eefe7ee279b706f,65,1961-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-029
V003785,046a785a719799fc11a1,44,1982-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-069
V003786,524e2a0b8ab12a3e5ca2,37,1989-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-070
V003787,b9796a26a5e3a730a45f,29,1997-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-031
V003788,94055be6a3a970842a2d,60,1966-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-080
V003789,cca2240fcc62e15460d9,78,1948-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-031
V003790,fddc91ae6b42c50b1b98,48,1978-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-046
V003791,94e801da4388ed90618b,78,1948-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-077
V003792,7374fb7be5a4e37c24d6,84,1942-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-052
V003793,95f2da03278204778c4c,52,1974-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-010
V003794,699c584c4579c8721079,32,1994-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-074
V003795,d9227ac45329cb5a82f7,33,1993-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-041
V003796,c7a28e0f2306b3d16748,30,1996-06-03,2024-09-28,vigente,fallecido,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-077
V003797,279b64907ad516acf0e0,52,1974-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-003
V003798,2f18398e5a84a2cf098c,76,1950-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-059
V003799,87991b3271d59d395c8e,38,1988-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-052
V003800,067d28d1dd6c34213198,71,1955-06-04,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-034
V003801,466fac85ece2a5ef6b87,47,1979-06-04,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-049
V003802,150009dd74a1df6e652f,65,1961-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-028
V003803,add9d11e22113d2772b5,52,1974-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-013
V003804,d070fb832cd93c99037c,55,1971-06-04,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-069
V003805,d72e6f5f9f52ce2b6488,48,1978-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-067
V003806,b260f5ea6cc6c0c3913a,17,2009-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-061
V003807,5e0c48024183e7063df5,66,1960-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-060
V003808,ad358e9398b469c252f3,49,1977-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-071
V003809,9d8bc89a3d054ef8c140,72,1954-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-024
V003810,e12a2fb4374014c90299,75,1951-06-04,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-063
V003811,2de1776bf0c3503ba14b,20,2006-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-061
V003812,9980e15e3b3b84824d44,86,1940-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-023
V003813,e2cf9a4a80798f0ffe5c,27,1999-06-04,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-030
V003814,bd9d24cdd3d9007cdce7,42,1984-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-060
V003815,955cb969e8330beaa65e,85,1941-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-018
V003816,f56c23c23d805ced742b,78,1948-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-056
V003817,3325929fd90ece173bc3,17,2009-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-053
V003818,6cd2fbeed3b7844d2855,36,1990-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-007
V003819,b58e9446887df7417771,60,1966-06-03,2024-07-22,vigente,fallecido,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-069
V003820,1f8871a782ba5f4683f9,83,1943-06-04,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-072
V003821,118299fa3f2f1d5663ba,78,1948-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-079
V003822,6c5888bb9e60bbdc748a,60,1966-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-052
V003823,1794c47d92f9971e8fbc,42,1984-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-004
V003824,68212b3819bd7fffdfab,37,1989-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-034
V003825,49a2d4ca000db13c1260,65,1961-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-069
V003826,4d55566a678bfab717df,41,1985-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-033
V003827,705d2e779aed25a891dd,28,1998-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-069
V003828,10a7658bf03e675814a4,72,1954-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-038
V003829,d148d8fbd82c8051eae6,45,1981-06-03,,cancelado,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-026
V003830,e2a4be5e3869b2da37cd,86,1940-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-001
V003831,22399dbd7ac3ea031a17,80,1946-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-004
V003832,a80a70de481e1a2fba6a,76,1950-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-039
V003833,c0147b44372557811967,22,2004-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-054
V003834,c1c771a0e3da34cc4fb8,68,1958-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-033
V003835,e7bf9ef827d6c7140741,129,1897-06-02,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-033
V003836,10feeac1533ca7f1a7f7,29,1997-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-072
V003837,3dbee3f78ecd2360caa5,67,1959-06-04,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-020
V003838,973d182e027aa2a51c40,21,2005-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-016
V003839,b60b2c64fe9c80a343a5,59,1967-06-04,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-021
V003840,f576f4536aa6c415de7c,55,1971-06-04,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-045
V003841,a778a87b496026cc90ca,42,1984-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-062
V003842,f554fcc6aaab7518b9c7,31,1995-06-04,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-031
V003843,f4e4dec1d571e8aeb345,49,1977-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-042
V003844,c592d93dc0ee362c42c8,28,1998-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-012
V003845,555d519373b350533f4b,78,1948-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-065
V003846,dd5c3094cf8d4a5a62eb,35,1991-06-04,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-073
V003847,324c43405382ef91c3a8,44,1982-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-003
V003848,3223d232026f674df14b,72,1954-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-009
V003849,3394c8a8caec5c21859b,71,1955-06-04,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-051
V003850,f87f7d2f44e18e06d284,38,1988-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-016
V003851,0ce8839e5762f217d009,61,1965-06-03,2026-02-11,vigente,fallecido,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-078
V003852,af63a7df6f2e058617e2,22,2004-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-003
V003853,aa087ce8246d0acdf1ea,58,1968-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-024
V003854,ff55ce17d22e159e2a72,76,1950-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-073
V003855,a8da6e37d097bff826c9,71,1955-06-04,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-013
V003856,1ceea06580b8943fe651,39,1987-06-04,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-002
V003857,4380b2de08d6f620dc7f,82,1944-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-071
V003858,7a484cbb8c9488e9bfec,81,1945-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-021
V003859,e5c445ac6ecb31dd2cad,88,1938-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-019
V003860,98615fa787cf46fd69e1,21,2005-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-047
V003861,588dc83ab49f55acb275,82,1944-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-022
V003862,0079f834d8cc37040f9b,32,1994-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-075
V003863,4fd9952337696d4920d5,39,1987-06-04,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-033
V003864,22d4329aae1fff7304b3,64,1962-06-03,,cancelado,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-032
V003865,443635b007228aaf3cf3,63,1963-06-04,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-064
V003866,a96584bf490f60dd1592,31,1995-06-04,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-039
V003867,af1f475184a527790b0a,67,1959-06-04,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-072
V003868,01b00b5f57f979e5c7ad,122,1904-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-042
V003869,7b1b12f96e05af349b7d,67,1959-06-04,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-009
V003870,2dc8a404c36d339e1028,50,1976-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-025
V003871,e8b0d666f1e65c8ee2d9,16,2010-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-002
V003872,ba7b0d615b0ee0e2090a,60,1966-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-019
V003873,9fd80e7212e938c2a773,29,1997-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-020
V003874,0afb068cf4bf93b1f420,57,1969-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-070
V003875,edbac387c0bcdc896acb,37,1989-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-017
V003876,a06ac741578ef9c19c68,55,1971-06-04,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-068
V003877,0cb7a582db5b14c1eb64,20,2006-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-003
V003878,7925422e3985f881c4b3,45,1981-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-051
V003879,9694e369b9b485a1ab85,73,1953-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-026
V003880,b030779272bf607c1695,30,1996-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-056
V003881,ef6a5ec64f646e26f827,83,1943-06-04,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-064
V003882,e923a0ffda2be21a8af8,54,1972-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-008
V003883,c4b019f2cd4c14c8b113,66,1960-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-037
V003884,95226e53852b9bb01cc5,83,1943-06-04,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-027
V003885,72b0ddfc972e42bd1bec,53,1973-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-045
V003886,3371c80bd40a3f70e771,71,1955-06-04,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-004
V003887,fef222786dc7e27b2856,43,1983-06-04,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-037
V003888,1b22d8a57f51d0aba95e,89,1937-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-071
V003889,b314be0715bae24c5691,57,1969-06-03,2026-01-14,vigente,fallecido,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-033
V003890,ffd25862e2ff3ca3fbe9,15,2011-06-04,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-031
V003891,4d3eaf7b665098a6b8c8,39,1987-06-04,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-055
V003892,703c2563fca70a246956,37,1989-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-012
V003893,441c8b711f004ec9b5b6,25,2001-06-03,2024-05-16,vigente,fallecido,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-011
V003894,a73904e98bd0c0c7935c,46,1980-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-072
V003895,411e2adf2eb0b11a04af,57,1969-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-032
V003896,01fe725dcaf2dc0fddcf,47,1979-06-04,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-057
V003897,68fe48ef8c4d7e26b8b2,72,1954-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-038
V003898,b0f913284ea6a432f457,33,1993-06-03,,vigente,privado_libertad,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-060
V003899,703eaeb6a6c66e46c3a7,63,1963-06-04,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-019
V003900,e44b38e30cde516e8a20,79,1947-06-04,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-056
V003901,5e6d93a71ee10ef67608,24,2002-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-014
V003902,cea0b42be4b69c8ba754,62,1964-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-033
V003903,a40d1ed8a61c0be15783,76,1950-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-010
V003904,845057e0747d4f48cdc1,73,1953-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-080
V003905,8644705bd6043d114ced,65,1961-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-064
V003906,f1be89c081657eebeab6,44,1982-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-064
V003907,9d209a7339aaa08367b2,70,1956-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-062
V003908,14c908cdc9f7627c4b63,90,1936-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-068
V003909,d906ca741e47fdc7155c,52,1974-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-043
V003910,4338af6dda5fb73bf66f,68,1958-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-080
V003911,bf646885f456aa685034,54,1972-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-059
V003912,b49de11e18828c0411db,74,1952-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-052
V003913,a0d671275d802e8c0ca9,25,2001-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-019
V003914,549eed6aa3302d6cf17b,37,1989-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-021
V003915,e6330381b47bb60cbbfc,70,1956-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-022
V003916,e7c037bc30ed769ea7da,29,1997-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-009
V003917,f784f83ce8a23f72ef77,66,1960-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-009
V003918,1364c39a7ea56eb55b60,127,1899-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-073
V003919,857d910de58fb41ace6d,81,1945-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-027
V003920,98a9c6c44c854b7c8bd4,59,1967-06-04,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-017
V003921,473f13ea6faa8e744ff8,46,1980-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-044
V003922,504d8117cf23fac98708,36,1990-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-045
V003923,616745f2cbc895c3a925,28,1998-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-008
V003924,8a32c55cd6eab85f6f46,67,1959-06-04,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-080
V003925,4d16a1f2d5f0b0feebe4,88,1938-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-018
V003926,896ff1c224aa0778e901,75,1951-06-04,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-033
V003927,9b670e845d28a91ce312,51,1975-06-04,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-001
V003928,a4f24a5b78a69e7d71a2,37,1989-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-076
V003929,b8e95d73bf95e83f89f9,67,1959-06-04,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-006
V003930,b5f983b4a041838a9fc5,27,1999-06-04,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-041
V003931,e42cb78e50b2d2ea8ef8,16,2010-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-055
V003932,c802321da1b18f38c1ec,69,1957-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-005
V003933,7b70eab93625fa006aab,32,1994-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-059
V003934,6c76bf9bdad7af6d5be8,20,2006-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-080
V003935,f42602a413c4520249ea,54,1972-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-018
V003936,5160d938ed18595373e0,57,1969-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-049
V003937,89e82fe468e8878b086a,89,1937-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-065
V003938,837663335468b4b5e357,57,1969-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-054
V003939,997ca8a0299a74bf22bc,73,1953-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-061
V003940,11915777aa2b759de86f,40,1986-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-008
V003941,c811321e65632ee83be1,28,1998-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-003
V003942,a2b38aa6daa8f8522c18,81,1945-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-025
V003943,3e7c1ef188570127de03,25,2001-06-03,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-069
V003944,479a9c3eed4799af920b,73,1953-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-055
V003945,50f86e539424519200f6,77,1949-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-040
V003946,ca1f476b5e185c034d87,27,1999-06-04,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-050
V003947,8469cb03b5e908a87515,56,1970-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-033
V003948,37ed397951b7acbf2782,45,1981-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-018
V003949,08c30006b437d429ad95,66,1960-06-03,2025-10-27,vigente,fallecido,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-057
V003950,65c36ceea37e63343e68,53,1973-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-016
V003951,dfb9e86a3ba60fc0f8f1,30,1996-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-080
V003952,5268d0adee05ca1562e6,53,1973-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-038
V003953,1dea0d23db3b25c96406,43,1983-06-04,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-041
V003954,1a2bbce274c435172a77,21,2005-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-007
V003955,2f30a91abc4641a1f856,81,1945-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-078
V003956,d12801bdfad18ebd92cf,55,1971-06-04,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-053
V003957,fc0c54b4aafd871f7ae4,39,1987-06-04,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-063
V003958,52525442952242696d3b,19,2007-06-04,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-032
V003959,e3625dc3c1b5faa15e4d,48,1978-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-038
V003960,2dd50430c1d6e8664807,28,1998-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-022
V003961,b541ba845eb3f0b5c3ce,63,1963-06-04,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-016
V003962,7343b7a8a80a86454caa,79,1947-06-04,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-052
V003963,24d8694a88e1f1c8c72b,86,1940-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-029
V003964,65c144a1d44e6f35c67a,81,1945-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-016
V003965,c462b4ac23d351c311f0,27,1999-06-04,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-076
V003966,e46376e87c46ffbd3a72,57,1969-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-017
V003967,f949d9697887d4a8a9fe,41,1985-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-064
V003968,227ca6d7ea4e6c2e70da,61,1965-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-013
V003969,9fe1bc2335b969a46b66,77,1949-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-072
V003970,de5cec2fd4e7e6fd1352,79,1947-06-04,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-056
V003971,853686c54d8b3d1584ff,16,2010-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-005
V003972,cc2cf72d176d89fc486c,82,1944-06-03,,vigente,normal,1,activo,MUN-02,ZONA-02,CIRC-02,MESA-012
V003973,2c5aa7d475285585e07b,74,1952-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-041
V003974,30f5a073781ab242f6f8,72,1954-06-03,,vigente,normal,1,activo,MUN-03,ZONA-03,CIRC-03,MESA-003
V003975,82fd7d78f0b5b1da1a05,70,1956-06-03,,vigente,normal,1,activo,MUN-03,ZONA-08,CIRC-03,MESA-033
V003976,05df735b48438d8847a7,73,1953-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-050
V003977,95ced6f8f8758c4afa2b,26,2000-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-056
V003978,c2e1121147645408273d,39,1987-06-04,,vigente,normal,1,activo,MUN-04,ZONA-09,CIRC-04,MESA-009
V003979,d8c1126c0fdac2eea512,30,1996-06-03,,vigente,normal,1,activo,MUN-05,ZONA-05,CIRC-05,MESA-050
V003980,45ded1cf2f65d4a00538,65,1961-06-03,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-029
V003981,992110229732b4b22806,35,1991-06-04,,vigente,normal,1,activo,MUN-04,ZONA-04,CIRC-04,MESA-039
V003982,9d03a513fe0ff075500f,57,1969-06-03,,vigente,normal,1,activo,MUN-05,ZONA-10,CIRC-05,MESA-045
V003983,e15ca28c868643cf3dae,34,1992-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-017
V003984,4ee3af57503fc4a296a4,32,1994-06-03,,vigente,normal,1,activo,MUN-01,ZONA-06,CIRC-01,MESA-056
V003985,911fd3bc6d4d51b7a1e1,32,1994-06-03,,vigente,normal,1,activo,MUN-01,ZONA-01,CIRC-01,MESA-046
V003986,19fe3952428f293d1dff,80,1946-06-03,,vigente,normal,1,activo,MUN-02,ZONA-07,CIRC-02,MESA-067
